File-id,New ASR Pred
SI127E-01059-P50023,"- It is very important because when your more Le facilities you have in your own university, Morris is learn this degree and it's more comfortable for the students."
SI1267-00792-P10007,: I most enjoy with my mom because I love her I love stay with with her because it's very very funny very very pleasant
SI12BD-00050-P30017,"The further advantage that I see in this topic is that you can earn some money and experience working at the same time you are studying. you even uh can save some money for the future, but we see some disadvantage uh working at the same time you study. for example, you will have uh uh less free time for you, and probably you will be more tired than only studying. My personal opinion is that depends of the person we are talking about. If you are lazy or you don't have uh the experience enough to work, don't do it. just study path. but if you are a dynamic person and extroverted, do it."
SI1267-00581-P50020,: There are a lot of advantages but when you can communicate your ideas in another language always is like success for your personal formation is a great achievement.
SI1267-00912-P50020,i think so too it's because face-to-face running is good communication skills so we were able to get communication skills so it is very important for us to work in
SI127E-01091-P50021,can improve more you know qualities by working in group projects firstly I will say I will say that sociality now social social uh
SI12BD-00061-P10007,not if i had to choose a member of my family to spend time with it would be my cousin because we are more or less at the same we were born at the same age so i i could say that we also share some mentors together like such as video games or going out for sites
SI12BD-00543-P30017,": Probably working while you are studying your degree is a good solution for, for example, save money to spend on a trip or on your free time. But I really think that when you are studying, you need to spend all the time for your studies, because if you lost your time working, you maybe don't pass your exams. At the end, you will need probably more time to pass your exam and offstand your degree. Then, I think that iss better spend your time studying after working."
SI127E-00536-P10008,"It is a difficult difficult question because I love my a house in Colombia, but I know that in Spain i will have the best."
SI137O-01003-P50019,": They can use technology to study because if they browse in the web, there are a lot of resources of applications, for example, format, English, or other subject."
SI12BD-00510-P10006,me is important read or listen to the news because we have to know what are happening around of us and sometimes it iss really important that news I think that when we listen to the news
SI137O-00110-P40018,"David: Hi David. how are you? As you asked me, I'm going to give you the instructions to go to a traveling bar or a plane. At first, you should go to the check in in order to give your identity. I'm sure you will pass the document control. Be careful because maybe they are going to give you some tickets and then you have to go to a security. Don't forget get everything in your laggs. I'm sure you only should wait and wait in order that someone gives you back your things And apart from that you should go to a bird and use enjoy the travel flight."
SI137O-00099-P10006,"I spend my time learning English, dancing, practicing yoga and with music."
SI137O-00409-P10008,"Well, that's a good question. So if I were younger, I would say probably be a footballer, because all my life, I love play football. But nowadays, if you ask me, I will say be a musician because I love to play guitar and different type of instruments."
SI137O-00522-P10008,in English please I need to be fluent in English it's very important for me that skill because I can travel around the world meet people and to and
SI127E-00520-P10007,"I think my Doran Carla, and I are very similar. We think about the same things, we worry about the same things. We like the same things. It's incredible. we are very similar. She is a."
SI131R-00035-P10007,: I enjoy you spending time with my son he's a teenager son he really happy and active there are very activity and we enjoyed the natural walking community
SI127E-00536-P10005,Well I love the environment So I try to don't spend more water and no to try the
SI114J-00708-P30017,: Fitness classes is part in our schools in Brazil every day we have classes in fitness okay there are teachers to do fitness classes some days a week in our schools it's obligatory it's obligatory mailing in our schools in colleges we have courses about fitness but mailing in our schools we have teachers doing fitness classes every week of
SI12BD-00644-P10005,I'm very interested in learning about other countries because I have a lot of friends all over the world and next year I will visit them.
SI1267-00629-P50021,Maybe yes of course I think the disagree in our team could be a way to improve our working learning or from our mistake.
SI127E-00631-P40018,well i'm going i'm going to explain how honey is produced best the first step is when bees collect nectar from flowers and these bees these bees make honey from nectar in bee heaps then we beekeeperers collect honey from beehives and they they produced the honey this honey is packaged and then is transport or delivery with the company in order to to to collect this honey and arrive to the supermarket where you can we you can um buy this honey so you can understand that the honey start with bees and then you can be
SI12BD-00022-P10005,The place where I live is a small village in the coast of the south of Spain and it says that this is the place where the sun never dies in here the weather is always warm and you can enjoy the beach and there is very beautiful.
SI1267-00752-P50023,i say that in using technology is negative because it releases vibration that human may die and technology means there should mean limit so there is no limit for technology so I say negatively that you
SI1267-00666-P50019,"Um well, the students um uh with the new technologies at the internet and their computers, are able to attend courses that they wouldn't be able to before."
SI137O-00133-P30017,": The students in university, some of them would like to have a part-time job. It's good for them if they have a part-time job, they would have more money to spend in their daily life. But the disadvantage is that they will spend more time doing their part-time job and they will have less time to study in their university and their object. So in my opinion, I think the students it's better to focus on their studying and don't do a lot of part-time job. If they need, they could do some part-time job and don't take too much time on it. So I think the university students should take more time on their school."
SI127E-00737-P50022,Ra I think at least six hours sleeping is important. Hopefully eight hours sleep is good. Raza announced six hours sleeping.
SI1267-01195-P50022,"Well, um, I think that it is right because if you sleep well, if you sleep uh enough hours, you will be rest to the next day, uh your brain will be rest, your body will be rest uh and will be okay for what you have to do uh I think it is very important also to sleep well."
SI131R-00588-P10005,"I reckon that I am quite interesting to learn about different cultures, to everything different to my country, like food. I really like to try food, different foreign food, and also to religion and to understand that everyone is different. It's a plan of the country."
SI137O-01030-P50020,"Cor I agree with this opinion, because when you study face- to-face with the teacher, you can show your opinion more effectively, and also whenever you have some questions, the teacher can answer you by the way. So right away. so this is the best way, I think."
SI12BD-00216-P50023,"universities need to to give the facilities to the learning to the students to learning like for example, make all the jobs easy and giving all the right that they need and also to provide help when all the students need like for example,"
SI137O-00694-P10006,"I attended a classic high school, so I am very fascinating by heart and This is the reason why when i when I am in a holiday, I always try to visit more museum I can."
SI137O-00217-P30017,": OK, there are some advantages and disadvantages in doing part-time jobs for the university students for the advantages, because doing part-time jobs can give good experience for the university students. And on the other side, they have to waste some time at the cost of doing some school courses, for example, homeworks. And in my opinion, I do not suggest students, all the university students do part-time job because the main job for the students is to study, to do all the homework by the teachers."
SI127E-01714-P30017,so in my opinion having in opinion doing fitness classes have some advantages first student can be in shape and can stay in a gulf of while practicing exercise fitness classes helps to reduce the level of the anxiety and stress as well but there are also some disadvantages first after a fitness class students can feel tired so less motivated to do them homework after all and it's also times that they don't spend studying when they are on fitness classes but in my opinion all students should attend some fitness classes at least one or two or three days per week at least in order to preserve their body and their health and their mental and
SI137O-00269-P10008,I want to newo karate.
SI137O-00838-P50023,"From the perspective of health, I would say that technology has had a general negative impact on our health, since technology has added stress to our lives to our routines. it has added responsibilities and new activities. so yes, I think that the general effect is negative."
SI1267-00642-P50021,"GG: Well, I wouldn't say "" disagreeing or encourageage of disagreeing, but it's important to create this atmosphere where every single person at the team can express their feelings and their opinions to find the best solution for a problem."
SI127E-01241-P30017,On the one hand one of the advantages is if they are working while they are studying they can save money and then they can be more independent On the other hand one of the one of the disadvantages is if they are studying while they are working they will have left less less time to study. and finally my opinion is that everyone can study and work at the same time so I recommend it.
SI131R-00465-P50019,"But you more effectively effectively using technology, you should control what are the webs on which you are searching your information and also you could use a YouTube to watch maybe video tutorials about different matters."
SI12BD-00345-P50021,": The most difficult thing students found difficult to study in another country, maybe it could be to get a job and a place where to live, and usually that's very expensive things to find."
SI127E-01770-P10005,I'm so interested because I love knowing new things of different countries and different cultures.
SI127E-01675-P10006,"We love go out with our cars, go to their race, um playing all types of sport like football, basketball, golf, we like it and we'd love to to go to their swimming pool and pass the day."
SI137O-00630-P50021,they cool develop very useful skills that they will use in their professional lives like the co-working and the tolerance between members of a group and also like take the leadership of a group of people that need be guide some through or
SI127E-01677-P40018,": Well, in first place, we have the factories. Factor make pollution in form of acid particles that are in the smoke. That particles go to the skies carried by the wind. And at that point, could be two options, two ways. In one way, that acid particles could fall in form of dust at the ground, pollution in the ground. and the other option is that acid particles get into the water drops and fall in form of acid rain. that acid rain pollution all the forests, destroy the forest, destroy the ground, the soil and the environment"
SI137O-00049-P30017,foreign when it comes to decide between what are you going to do with your free time while you are studying I think it's important to consider that a beginning to beginning to to do a part-time job could be interesting not only not only for your curriculum video but but also for the meeting of other people to to go away of much of your studies because sometimes if you are doing a lot of studies you are not going to carry out nothing interesting and you are going to get a to become a boring people so well it's the most advantageous but the best disadvantage is that you are losing your free time are you maybe are not going to recover it so I think the most important thing is think a good solution for that and earn a good man earning money is always a good thing but
SI137O-00099-P10007,: I think I need to learn more phrasal verbs and speak with native speakers.
SI127E-00429-P10006,"I spend time my time watching TV, read some books and after all learning English language. This is all."
SI137O-00396-P50021,: the primary language is different at this one that this country is very difficult to understand San so jes some expressions there is in this country but it's only time for.
SI137O-00001-P40018,"Good evening, everyone and it's my pleasure to have a presentation on how pollution caused the AC rain. Please take this diagram and you can as you can see the factories and vehicles when they are producing or they are driving on the road, they were causing pollution and the pollution one of the pollution was AC particles. they will they are in the smoke and they were carried by the wind. then some art AC particles will fall as dust to the ground or to the lake or to dust as dust to the ground and some of AC particles were mixed with cloud water. when the claw was big enough, they were rain or snowing into the ground and it will pollute the trees, the lake or the whole environment also for animal and the human."
SI12BD-00022-P30017,"Getting a job for paying your university studies is not as easy as it could seem. The advantage One of the advantages is that you get independent to get your own money for personal expenses and for studying expenses and also you get responsibility and get to go to organize yourself and your time. The design disadvantage is the lack of time that you can find to study and work and go to lessons. In my opinion, it's very good to have a job and to get to be independent to pay your own studies and you create a very good responsibility you can sponsoring an organized person and get to know the value of things and time."
SI127E-01059-P10006,in my holiday normally i i go to my village because it's a weird places um and no and i know a lot of people and meet with other people with my club or a friends family and lets see so
SI114J-00201-P30017,"Some advantages uh of having to pay your own university studies is that you will achieve experience working on a job and also you will gain money for other things that you you could like to buy uh on the other hand, some disadvantages are that you will have to spend some time doing that job, and maybe because of that your uh your grade at the university can be be can be can decrease a bit In my own opinion, I think that uh mostly you will have your family to pay your your university studies, so it's not necessary. but if you don't have so much money, maybe you must do it. so think about it."
SI137O-00838-P50021,"I personally think that doing exercise is an essential habit to have a healthy lifestyle. however, I think that what is essential is having an exercise routine, whether it is once a week or every two weeks or even every day that could be rained."
SI137O-00085-P50023,": The technology has advantage disadvantage. I think the most advantage is facilities for the people, the more disadvantage."
SI114J-00160-P30017,"- Having a part-time job is important in our lives. For example, one advantage is that we will earn money to buy something. On the other hand, one of the disadvantages is that we would have not enough time to do the things that we usually did. In my opinion, this is important because with this, we can improve our knowledge and we can see what we know we need to know to achieve a better job in the future. With this, in conclusion, all students must have a part-time job depending on the area, their story or practice."
SI1267-00924-P10006,Usually I like to go out with my friends or maybe I like to stay in my house with my family but the way I like to spend my time it's always going to other cities.
SI12BD-00818-P50019,is very positive to a student to use technology because these tools offer a great world of possibility.
SI114J-00287-P30017,On the one hand's good that the students have part-time jobs while they are studying because they can earn money for payday studies but on the other hand it have disadvantages because I think that study is a hard job and in conclusion it's better if the students only prepare their studies only prepare their exams for study hard.
SI12BD-00074-P50023,it's important they learning facilities because of the needs of the students moreover they will attract more people to go to
SI127E-01489-P50023,"I agree that teams are better have better results, since when you work alone, you don't have different opinions and judgments you have better results since you can work better."
SI114J-00417-P50022,"In my personal opinion, especially in this situation uh caused by covidvid nineteen it doesn't matter because we can do all most of our jobs online, so uh what we should think about is to do our jobs."
SI127E-01841-P10007,: I spent my free time when I was a child playing with my friends. I don't have a brother or sister but I had many friends.
SI114J-00693-P30017,": I feel the advantages of working while students are studying is that they will be able to practically apply what they are learning into work, and also they will learn more about the value of money. They will learn the organizational and interpersonal skills by working in a workplace. but the disadvantages are they don't get time to concentrate on the education and they might face less score in exams, etc. And also they will stick on to the work that they are doing, that they willll be satisfied and they willll not have more to continue with the education. In my opinion, I feel it's really advantageous to do some work while studying, but it should not be overloaded because when you keep working for a long time then you will really stick on to it and you will not focus on further education. Thank you."
SI1267-00811-P50023,"It depends on what we want to learn through the classes and using the facilities of the university, but it seems necessary for the classes like i t the learning facilities should be new and novel."
SI127E-01770-P10008,"I would like to learn playing basketball because all my friends play it and I find it so interesting, but I’m so bad for sports."
SI1267-00880-P10008,I would like to have a manager position in a large mining company I am a mining engineer so I need to learn how to manage people in that industry and
SI137O-00353-P10007,The best way for me to improve my English is that one I should practice in my daily life and every day I should practice speaking English wherever I go with my friends I should speak English I should walk English and talk English first I should new
SI137O-00229-P50021,"They can develop their ability to work in groups, also to make compromises to find a common language with everyone, and to distribute responsibilities and time correctly."
SI1267-00512-P40018,: first of all the harmful gases co2 for instance are spell front factories and vehicles they are transported through the air and with the help of wind into two parts and they can go to the ground by falling as dust which can lead to the contamination or of lakes and also becoming dirty and disgusting and on the other hand they can mix with cloud water and results in a form of precipitation rain or snow for instance in this way they are falling to the ground and this can affect the trains or the living things that are living there as they are harming their environment and their habitat and which can also increase the raise the awareness of endangered species the rate ofangered species
SI127E-01806-P50023,": I believe that it's very important that they improve a lot or follow or little by little, because there are different places to improve it and if they are all the time teaching at the same times you can improve the same"
SI128D-00085-P50020,: maybe if we are a few people in the in the team maybe if one people doesn't work he will attack the group and may be less than
SI127E-01789-P50022,"Well, I think that is better reading alone but because I don't concentrate if a lot of people uh speak and at the same time, but if i first um"
SI1267-00335-P10007,": There is why' practicingtis, as I am doing now, doing a lot of speakings, doing a lot of writings, and also, if you have the opportunity, having classes, like try do in my academy, and that's it."
SI12BD-00022-P50020,Learning face-to-face from other teachers for me is also the best option tool to learn because I learn a lot of serving people from other people's experiences and explanations. And also you can have a conversation and feedback.
SI137O-00779-P40018,": If you're planning to travel by plane there are some steps you have to follow in order to do it correctly. First you have to travel to the airport by car by bus or by train. It depends the in the place you live. Then you have to go to get to the airport. the first step then inside the airport is to make the check- in where you have to register all your luggage. then you have to go to document control where the security staff will log through your documents. then you have to go to the security part where they will check your luggage in order to be secure for all the passengers. Then you go to the waiting room where you can buy some gifts, go to the restroom maybe have a cafe or go to a restaurant until it's your time to onboard your airplane and then start your flight."
SI127E-01485-P10007,I was a child I spent my free time with my friends in my town in the street play and I spent my time played volleyball and stay with my family and
SI127E-00845-P50019,I think they can they can use smartphone as uh they can learn every time they can study every time as a meteorite.
SI114J-00151-P50021,It's important in a group project collaborate each other and so I suppose that all students can learn can learn something new from the other students.
SI131R-00613-P10005,yeah I live in Toledo is a really historical city with a lot lot of history it's been for example the former capital of the Spanish Empire and it's a medium town not so big not so
SI131R-00463-P50022,Students can know more about the local culture if they are studying in another country by making relationships with other students on also going out to the i don't know local store or the center of the the country.
SI127E-01560-P40018,and well now I'm going to explain how bees produce a honey and the first step is that bes collect a nectar from flowers and next they transport and the nectar they collected from flowers and to their be heaps and they they built and then and the nectar is in the in the bee heaps and beekeepers beekeepers will collect the honey from the from the bee heaps and they will put it in in storm balls or something like that I don't know both to carry using a transport and such as a car or something like that and to the to the supermarket so people could could buy in the supermarket and the honey that be produce so
SI137O-00674-P10008,I wanted to learn a graphic design when I'm watching a motion graphic I it's I'm very excited to learn this skills graphic design iss a's sober perfect skills
SI137O-00850-P30017,"I think the if you have the good university, you can pay because everything needs money, all right, you know perhaps you can't pay a lot of money for the university unless if you have the good great university to study all right This is because you go to school, you need looking for a good job, a good graduation. this means you need a good university good good teacher, good profession, all right? I think this is my thought about this talk. I don't know if i I'm all right, but what can I say?"
SI137O-00229-P50019,"The Technology helps us to make presentation associations and find more information about some topics, so I think we can use technology as the main source of information because it is quicker and more convenient."
SI12BD-00546-P10008,In the future I want to travel to Paris.
SI114J-00190-P50019,students should be consider the level of education in that country also other facilities that that country can offer and the
SI137O-00477-P50020,it is really important to drink a lot of water for our body because human body needs water and human body combines with water so it's really important to drink a plenty of water for for our body and for our health and to keep us
SI114J-00220-P10007,"I think that the best way to improve my English might be to talk more and to write more because I think that these are the weakest skills for me in English. For example, I know how to listen, but I don't really know how to talk."
SI114J-00195-P30017,: The advantages of doing fitness classes at the school are mainly that they can improve their fitness in school so they don't have to take outdoors activities and they can be fit since they are in school but it also has disadvantages which are which are that they miss time to learn other subjects like maths or things like that. My opinion is that there has to be a balance between exercises and other subjects.
SI131R-00220-P50019,: I consider the to choose a country for study the different um opportunities um the the the offer of um coffee shops or restaurants and
SI137O-00645-P10005,: I'm in terrorist learning about the countries because this is a good way to know different cultures different habits to the person who lives in another another country who person I don't
SI12BD-00216-P50020,my opinion as a teacher the education face-to-face is more ethical given that you give a more confident to the other person that are learning and also you can control the evolution of the child however given the situation that we are having nowadays it is a little bit impossible and
SI114J-00762-P30017,": My principal advantage for me is that all these students learn about how to work in real life and this is good for them. As disadvantaged I find that if the students have practical practice, practical work, they have less time to start class in the classroom. My opinion in my view is good for the students because this way the students are in real life."
SI137O-00323-P50021,: Students can gain the skills of communication because you know in group projects people need to contact with each other to gain the useful information. so it is of great importance to chat with others.
SI131R-00619-P50020,the main advantage of studying a single language is that you can speak with a foreign people and go to the other countries as it' very
SI12BD-00022-P40018,": Airplane is the most comfortable and quick way of traveling nowadays, but you don't have to pay attention only to the time you spend at the plane as there are several steps you would have to go through. The first is to travel to the airport. You can go by public or private transport. The second one is the checking if you haven't been able to make it online to make it the online. The third one is the document control and security, and also the control of your luggage. Then you have to wait till the boarding and then go to the boarding, go to the airplane, spend the time. and all these steps you have to do it in the destiny of your traveler."
SI137O-00491-P10007,I think I have more similarities with my sister because she's the member family with I live more things So I think I... I seem...
SI114J-00714-P50021,I think they can develop skills for working in a team and I think it's very important for future job because we will have colleagues at the at the job.
SI137O-00383-P10006,We love to watch movies together or go out to party. We like to use listen music and we really enjoy to dance a lot.
SI114J-00160-P10008,: I should learn the self-control because sometimes the emotions overflow in my mind and I can take decisions perfectly. So I would prefer that.
SI127E-00930-P40018,"Hi, guys! Today I will show you how about I will talk to you about honey, how flour to chop first, bean will collect nectar from flowers, and you know bean makes honey from nectar in beehiveve in the beehiveves and next and next, the bee-keepers collect honey from the beehiveves and then they will put it in do some process on it and put it on the ya or the pot of the yarn and it is finished and the shark o be will sip it or bring it to the supermarket or market where you can bite it. That's all. Buy more honey. honey sweet, very sweet, very kind, and I really love eating honey."
SI1267-00595-P30017,to be realistic I just can't think about one advantage that in us that actually there is no doubt that it's time we are becoming more inactive in a sportive way speaking so it's true that if we force people to do fitness class maybe we're going to have more a healthy lifestyle but I think that a huge disadvantage is that we are forcing people to do something that maybe they don't want to do so I think personally that humanity can't force people to do something we abolish slavery because we are we forcing people to do something why are we going to do this even if it's not slavery and slavery is a huge war we are kind of doing the same and
SI127E-00429-P10005,"I want to visit some countries in the center of Europe, as Germany, Italy, French, etc."
SI12BD-00580-P10008,I always dreaming about starting my own business.
SI137O-00471-P40018,foreign yeah that's uh diagram shows the stages of people need to go through to travel by airplane first you have to travel to airport you can you can on taxi or bus or a subway and then when you arrived at the airport you should first check in and then they have documents control they will check your documents and then you you need to get get through the security um to check if you have something that you cant take it on the airplane and then you should wait for your abboard aboard time and then when you board on an airplane then you will fly in in the sky and that that's all yeah
SI127E-01527-P40018,you hi everyone today I'm going to talk about honey and how they are so we have elemental points that we need to know for example the bees are animals that they collect the nectar from the flowers they depends the taste of the the honey the pollen and nectar that the flowers have and then they are animals very intelligent and they are considering the architecture for excellence because the figures the shapes that they do in their beliefs are very very interesting they they use all the space that they have and the baker's are persons that are very very interesting because they need to collect the be behaves the honey and they produce and send to the store it's very interesting this
SI131R-00338-P10005,"I love it. I have the attractive about it and I really, really want to learn about it, learn about my country, my pupils, everything I love my country."
SI127E-00737-P50019,E Eating habits every day eat vegetables is important. Veables are so healthy My body.
SI131R-00220-P10007,"In the physical, I look my mother, but in personality, I look my father."
SI127E-00666-P10006,: I like playing uh to volleyball in the beach with my my friend because i I have a good team uh where I play every weekend.
SI137O-00757-P30017,The advantages are that they will make more money and meet much people when they finish their career. The disadvantage probably are that they have less focus on studying and they are more tired. My opinion is that they shouldn't have to work because this can't permit today to focus on his career.
SI137O-00868-P10008,"it's a hard decision, but if I had to choose, I would choose without adopt whatsoever languages idioms I love learn more languages, and I think that it is good for me, for my future, for my future job."
SI12BD-00017-P50022,"Of course, in my opinion, when we are face to face, we can transmit all our ideas much better because if we share our ideas in an online way, we don't realize all the"
SI1267-00688-P30017,": There are some advantages and disadvantages about having jobs while studying. The advantage can be that you start earning money by your own. you can start paying your own stuff and somehow you are more independent because you have to do things for yourself by yourself. The disadvantage can be that you can stress a lot about it because you are not having enough time for school stuff and your work stuff. There can be also occasions where you cant go out with your friends because you have to do your job. And in my opinion, it's great to have a part-time job while you're studying because you earn money, you can pay your own stuff and you are more independent and start your life"
SI137O-00054-P30017,apply for a job opportunity during university students has many advantages because obviously you get close to the future job that you will do in the future but it has a clear disadvantage it will take you a lot of time that time that you need to study obviously so maybe it's really hard to do both activities working and studying even doing different schedules it's hard to do both in my opinion I did it last year and the first semester of this year and it's quite hard because of what I said previously you need to focus on studying but you are working temporary time or maybe mid time and
SI127E-01505-P50019,"I think that the students can use their technology, for example, to search many information in a computer or to make archives or documents then they then study."
SI128D-00003-P50020,I think that the study in a second language it is you can improve your your second language and you can learn very well in the universities
SI127E-01821-P40018,"this image I can see free online website online new pop music site and I can see that the music now always have been many people see that in the last day in the seven and day the page of the site tunenes net and get up in the old days it'ss many impressed incredible this chain that this page became the first day only have a 20,000 people visited in the last day there is 100,000 people saved and"
SI137O-00135-P50022,uh uh sleeping is very important because uh if you sleep very well the brain will be very uh cool at the time and sleeping is uh it's useful because uh there is no uh if you can't sleep at the night there is no useful being the sleeping is very good for us.
SI114J-00479-P50022,": Yes, that's absolutely right. If you are reading alone, maybe you have some question, but because you are an a alone, you cannot answer it and if you are in a lecture, if you have some question, they can answer it."
SI1267-00785-P40018,": To start away, I think acid rain mainly comes from the pollution. The gases and the smoke from factories and vehicles will be accumulated in the airs and in the clouds. and we have some acid particles will be carried by wind and some of them will foams as does, but others will mix with cloud water and acid particles are in rain or snow too, and if the rainfall or if the snowfall, they will cause damages to the environment and also damages to the people's health. We know that acid rain can cause many natural disasters and also cause many diseases to the human body."
SI1267-00298-P10005,uh I'm interested in tourist attractions uh maybe seas and maybe museums and uh that's it
SI1267-00475-P50020,well then the the main advantage that you will uh we speak another language or you can add another language to your abilities and that's gonna give you for sure a better job a better title that if you are not in and also we are in such a global sense
SI12BD-00580-P40018,"Cor: Well, traveling by airplane requires a well-structured procedure. First, you need to travel to the airport, maybe with a taxi or your car or a bus. Then you must do your check-in. After that, you will meeting You will have to present your document and your ticket and to identify yourself. After that you will meet the security. And after all this stuff, you will need to wait till the boarding. and after that, you can just board and fly whatever you want."
SI114J-00564-P10005,I am very interested because uh something that affects all of us even when we are in the when we are abroad and we have to know where well where how our surroundings are.
SI1267-00248-P10008,"For me, to try understand our languages, it would be very, very nice and to learn English a lot and communicate with other people to get a job or something."
SI127E-01806-P10006,": When I'm holiday, I love reading because it's my favorite moment during the year because I have a lot of free time and I can do the things that I can't do during the rest of the year."
SI1267-00688-P10008,To cook more dishes.
SI12BD-00470-P50023,"A positive effect indeed, because you can use her ups to calculate your the throat of your heart or the steps you walk in a day."
SI12BD-00683-P10006,most important thing we do together is actually being together having a beer and chilling speaking but other times we also go hiking and we enjoy spending time in the nature this is also because we both of us love traveling and sometimes we like to discover new things
SI137O-00577-P10005,": One of the things that I like the most is troubling and knowing about other countries. I think that is important because you meet new people and adapt to new situations. So yes, I am very interesting."
SI114J-00144-P50023,"I think technology is having a negative impact because people when they go to their bed they check their f mobile foods, and these blue light emitted from the gadgets will cause serious uh issues in their brain uh will also uh res refrain from the uh production of melatonin which causes sleep."
SI137O-00860-P10005,I'm dusting in learn about different cultures.
SI114J-00263-P50021,: I think it is really important in doing the exercise regularly It will help lose weight and also it gets lower the blood pressure It will help maintain the health
SI137O-00015-P10005,"In fact, it is one of my dreams, and I would love to"
SI1267-00785-P50023,"In my opinion, I think technologies cause a lot of problems to the people's health because if you use many mobile your mobile phones and tablets before sleeping, you cannot sleep well and it affects a lot. You may lack of sleep and you cannot sleep deeply."
SI137O-00694-P10005,"I live in a flat with my two little brothers and my parents, and with my two pets, which are a cat and a lizard. But I'm planning to move out with my girlfriend till next year."
SI131R-00166-P50022,oh i- I think I agree with the statement. People have to sleep at least eight hours per day or even ten hours a day.
SI127E-01091-P50023,": I feel that it's essential to give and the use learning facilities with quality. Sometimes, for example, if you want to learn a language and you haven't got access to your English lab or language lab can't affect."
SI137O-00582-P30017,"The main advantage of doing part-time job while students are studying is that you have your money and you can spend or save it how do you want. The main disadvantage is that it can be not enough time for your studying and in my opinion, do part-time job while student studying is very well because you feel more confidence and you're not independent from your parents."
SI12BD-00431-P30017,": The advantages are that the students get money for pay their studies. Also, they can pay their own food and some things like that. The disadvantage is that they don't have all the time that they need to study. I think that it's important to have a job because you can meet new people and earn some money."
SI114J-00472-P50022,": It's a good question. In theory, for the best thing is eight hours to sleep every night, but it depends on the body. Maybe you can need six or seven hours. If it's not done, it's more important."
SI12BD-00010-P10005,I would definitely say that I had profound interest in the environment Isues like global warming concerns me a great deal since we only have well earths where men should protect age and promote sustainable development.
SI127E-00737-P10005,: I'm interested in US because I play baseball. I like measuring baseball. I want to eat. Watch.
SI131R-00035-P10005,"I live in a neighbor in Barcelona but it's an place very beautiful because it's near the mountains, the nature. We have the Cocerola Park very near here."
SI114J-00151-P10007,enjoyingy spending time with my mother because she is very fun.
SI137O-00658-P50019,That's a good question. Give me a second to speak. I consider the technology is very very nice to studying and learning because its helped us to learn.
SI1267-00725-P10007,think my browser is appropriate because we are three we are only three years different so we can talk about our program or something like that so we can...
SI137O-00409-P30017,"- Well, in my opinion, not all the students should get jobs to pay for the university studies. It's a fact that you can earn so money and for people that can't afford the university, it's a good option, but one big disadvantage of these part-time job is the fact that you will not have time for make your projects, personal life, or study for the exams. Moreover, you will be so tired along the day. So in conclusion, if I were a student, I not get I will not get this part-time job because I will do all the things instead of this."
SI1267-00666-P10006,uh when my fiance is also on holiday we like to hike in regions or departments we don't know about the last one was the londe and it's always great to discover some new
SI127E-01561-P50021,: It's not essential but most of your life you need to try it and try it for example three times a week to at least go out and run 20 minutes so this could give you more condition healthy and another type of bifi
SI127E-01822-P50023,I think the facilities are not as important as the teachers as the technologies.
SI128D-00115-P30017,"(: The other types are that they can make money to study, and then they learn what study costs. Also, they have an experience. On the other hand, the disadvantages are that they have less time to study. so they can focus on only studying, and they spend a lot of time working. In my opinion, I don't like part-time jobs while I was to study, because I used to do it on my level of studies's degrees.: No."
SI137O-00217-P10006,I usually I read some books learning some courses and so on.
SI127E-00631-P10007,the most similar to me is my mom because we we we have a lot of things in common such as clothes musics uh films this is our interest in common but the character I the most with my my
SI128D-00003-P50019,: the students have to consider a how the distance for your house and they have to consider the culture or the most famous city in this country
SI127E-01527-P10008,i really will live in europe someday maybe when i was a child i really think that when i will have 20 years old i i will live in europe but now i think that i like to return and live in mexico so i love mexico
SI12BD-00061-P50019,"- Hello yeah, my name is Warha so technology is one of the most advantagesous tools to improve the well-being of our society well-being yeah and not only is useful for using different devices so what is also"
SI12BD-00510-P50023,if you take part in a great team where people is work it's better than work alone but if the team doesn't work really at
SI137O-00270-P40018,you hi everyone I'm going to tell about whole traveling by airplane first you have to travel to iPod you can use a car a bus or train secondly you arrive at iPod thirdly you have to shaking you have to realize the shaking fourthly you have to give your visa in the document control fively you pass you will you will pass the security control simplyly you have to wait the
SI137O-00977-P50022,I absolutely agree uh with this notion i support uh this uh notion of the people because uh we need to have enough uh sleep for our uh physical and mental soundness.
SI12BD-00492-P30017,": As far as I am concerned, doing exercise one of the best alternative students could ever do in class, even in class. Yeah, for me personally, it should be compulsory as it seems to be one of the best ways to avoid adversity among scholars and students. It should be compulsory and indeed, it is in an amount of schools in Spain nowadays. As far as I am concerned, I think the only disadvantage would be the facilities, all the schools and colleges should have at least a big gym or some of them in order to be able to be used for several groups at the same time. Also, there should be so many toilets or bathrooms in order to allow students. If I had the chance, I would be convinced that"
